"Gbif_ID","Kingdom","Phylum","Class","Order","Family","Genus","Especies","Latitude","Longitude"
1179061163,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.1184,-74.1035
830280613,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.04304,-74.1702
1060485140,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",7.35858,-73.33138
724226266,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.41033,-75.12094
860900648,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.02739,-74.38822
588177415,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.174,-74.1344
1060486579,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",7.15916,-73.10985
1208100978,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.69332,-74.0848
1185054729,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.1327,-73.5488
1133631162,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.18892,-73.44511
1154708385,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.04083,-74.3539
1196554602,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",10.6612,-74.1912
949085378,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.97941,-74.2511
1133633472,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",10.01214,-75.18756
724235729,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.19575,-74.78694
730242111,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.18,-74.58
1158770770,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.2377,-73.501
955237170,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.92264,-74.8385
1098652851,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.39222,-74.82165
1133633033,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",9.88819,-75.17658
1196540764,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.2397,-73.6967
949062201,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.55209,-74.8711
896415799,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.46972,-73.26167
1133632427,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",10.20264,-73.79181
1133633337,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",9.95378,-75.18831
727772857,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.37425,-75.00317
373652062,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",4.0972,-75.2183
373652108,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",4.1512,-74.8911
977349468,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.4275,-73.0811
955173531,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.0248,-73.7952
730242106,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.91,-75.07
962133911,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.94466,-74.8597
830656186,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",3.94803,-75.0034
919140955,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",7.4325,-73.76833
1065327407,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.93566,-75.14042
1065327709,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.29531,-75.02818
1204824998,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",11.1648,-73.4839
1189469274,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",4.47127,-75.2269
954819045,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",5.57306,-74.8898
979327370,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus manacus",6.1942,-74.5376
180946904,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
258159034,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1203468061,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
259803023,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1177095939,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830288992,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
976343814,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1206088417,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1206095331,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1155588535,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
937018330,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
960644939,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
829505585,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830318704,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
829384501,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1151552563,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
977778218,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830621391,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
259771835,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
589154495,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
829503602,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
950930101,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
979872782,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
180946908,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1155615363,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
944164376,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830319463,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
975278569,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
966014381,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1184297489,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1155345533,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
258634881,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
936017372,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
937458698,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1201972638,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1184326414,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1184337803,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
938104395,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
946114960,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1205777743,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
258382874,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830612339,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1184329727,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830360364,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
962863150,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1177076348,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
979865166,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830388595,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
589155705,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
587946519,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830308783,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830225623,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1155577145,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
180946896,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
971322454,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
937216497,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
938248936,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1177086237,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830334720,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830394608,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
830648226,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1155579458,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
944440266,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
966002511,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1167366639,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1203479976,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
829510030,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
971317556,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
968325586,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1203478708,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1155582697,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1201,-79.6918
1165851416,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
830123505,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
1161282308,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
950623645,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
1165632825,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
1208200966,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
590920125,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.17718,-78.7456
830322047,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.33708,-78.9848
830375131,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.33708,-78.9848
957534317,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.62844,-80.1179
1180459100,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.62844,-80.1179
829561988,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.62844,-80.1179
1180151850,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.11667,-77.7166
1161292881,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.11667,-77.7166
1162116732,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.11667,-77.7166
1161296129,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.11667,-77.7166
1162178995,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.11667,-77.7166
946113019,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.01388,-79.5968
1188294788,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1155714258,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1154483038,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1155663900,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1207728308,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
978598071,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1185162452,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1154487426,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1155702132,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.13936,-77.4034
1196311079,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.66767,-80.1236
1195971568,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.66767,-80.1236
1149881257,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.66767,-80.1236
977064029,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.66767,-80.1236
1197253423,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.66767,-80.1236
937330735,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.087,-79.621
1203418797,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.685,-78.056
884058404,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.75,-76.27
884058740,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.75,-76.27
884058798,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.3,-75.38
373651788,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.83333,-77.0667
373651780,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.28925,-77.1838
373651784,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.33333,-77.1667
373651776,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.29271,-77.1397
1211989765,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.07682,-78.21978
1208958651,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.72028,-76.62778
1208958628,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.72028,-76.62778
1208958606,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958608,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958619,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958610,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958635,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958629,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958631,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958603,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958623,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958605,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958598,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958624,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958590,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958617,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958618,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958572,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958615,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958643,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.66778,-76.57
1208958639,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.64959,-76.57946
1208958634,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.34295,-76.62873
1208958625,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.7324,-76.5705
1208958607,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.7324,-76.5705
1208958614,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.71146,-76.27041
1208958612,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.79919,-76.54019
1208958593,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.79919,-76.54019
1208958611,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.63943,-76.55164
1208934787,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934773,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934788,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934774,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934792,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934794,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934837,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934772,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934806,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934834,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.05248,-79.57155
1208934798,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.07356,-79.66998
1208934826,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.07356,-79.66998
1208934778,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.07356,-79.66998
1208934770,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.07356,-79.66998
1208934816,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.18334,-79.68804
1208934817,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.18334,-79.68804
1208934747,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934764,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934758,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934802,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934767,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934813,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934775,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934748,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934771,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934791,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934763,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934815,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934779,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934795,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934814,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934776,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934790,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208888375,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1425,-79.71806
1208888374,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1425,-79.71806
1206999169,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.3929,-77.8577
1203326289,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.739,-78.04
1195191606,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.23436,-76.5819
1195200269,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.23436,-76.5819
1195173782,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.23436,-76.5819
1181531717,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.95015,-78.4574
1181493538,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.95015,-78.4574
979431911,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979316245,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979474218,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979516402,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979404631,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979432890,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979313702,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979468841,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
1159724328,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979439175,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979438949,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979316801,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979309200,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979312604,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979439514,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979539641,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
590891024,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.29084,-79.205
